line,offset,latA,latB,label
9486,0x128700,303.9,276.5,1
9487,0x128780,304.0,276.5,1
9488,0x128800,278.2,303.9,0
9489,0x128880,278.1,303.9,0
9490,0x128900,277.1,311.7,0
9491,0x128980,277.1,311.5,0
9492,0x128a00,278.1,303.9,0
9493,0x128a80,278.2,303.8,0
9494,0x128b00,277.1,311.7,0
9495,0x128b80,277.1,311.6,0
9496,0x128c00,303.1,274.5,1
9497,0x128c80,303.1,274.4,1
9498,0x128d00,277.5,300.3,0
9499,0x128d80,277.4,300.4,0
9500,0x128e00,303.1,274.6,1
9501,0x128e80,303.1,274.8,1
9502,0x128f00,277.2,300.3,0
9503,0x128f80,277.3,300.2,0
9504,0x129000,277.9,306.4,0
9505,0x129080,278.0,306.6,0
9506,0x129100,277.0,302.8,0
9507,0x129180,277.0,302.9,0
9508,0x129200,278.0,306.4,0
9509,0x129280,277.8,306.3,0
9510,0x129300,276.9,302.9,0
9511,0x129380,277.0,302.9,0
9512,0x129400,302.8,276.9,1
9513,0x129480,302.7,276.8,1
9514,0x129500,303.3,277.4,1
9515,0x129580,303.1,277.5,1
9516,0x129600,302.6,277.0,1
9517,0x129680,302.6,277.1,1
9518,0x129700,303.4,277.5,1
9519,0x129780,303.4,277.4,1
9520,0x129800,277.1,310.9,0
9521,0x129880,277.2,311.0,0
9522,0x129900,276.6,306.5,0
9523,0x129980,276.9,306.6,0
9524,0x129a00,277.2,311.0,0
9525,0x129a80,277.1,310.9,0
9526,0x129b00,276.8,306.7,0
9527,0x129b80,277.0,306.7,0
9528,0x129c00,277.7,304.8,0
9529,0x129c80,277.9,304.7,0
9530,0x129d00,303.4,278.7,1
9531,0x129d80,303.4,278.8,1
9532,0x129e00,277.7,304.7,0
9533,0x129e80,277.6,304.7,0
9534,0x129f00,303.5,278.9,1
9535,0x129f80,303.2,278.8,1
9536,0x12a000,303.9,279.2,1
9537,0x12a080,303.9,279.1,1
9538,0x12a100,304.2,278.7,1
9539,0x12a180,304.2,278.8,1
9540,0x12a200,303.9,279.0,1
9541,0x12a280,303.9,279.0,1
9542,0x12a300,304.4,278.8,1
9543,0x12a380,304.3,278.8,1
9544,0x12a400,278.3,304.4,0
9545,0x12a480,278.5,304.3,0
9546,0x12a500,278.5,308.0,0
9547,0x12a580,278.5,308.0,0
9548,0x12a600,278.5,304.4,0
9549,0x12a680,278.6,304.4,0
9550,0x12a700,278.7,308.0,0
9551,0x12a780,278.5,307.9,0
9552,0x12a800,304.5,278.8,1
9553,0x12a880,304.4,278.8,1
9554,0x12a900,278.5,304.9,0
9555,0x12a980,278.8,304.9,0
9556,0x12aa00,304.4,278.7,1
9557,0x12aa80,304.4,278.8,1
9558,0x12ab00,278.6,304.9,0
9559,0x12ab80,278.5,305.0,0
9560,0x12ac00,278.1,307.5,0
9561,0x12ac80,278.1,307.9,0
9562,0x12ad00,277.0,315.6,0
9563,0x12ad80,277.1,315.5,0
9564,0x12ae00,278.0,307.8,0
9565,0x12ae80,278.2,307.9,0
9566,0x12af00,277.2,315.4,0
9567,0x12af80,277.2,315.4,0
9568,0x12b000,304.7,276.1,1
9569,0x12b080,304.7,276.3,1
9570,0x12b100,304.1,276.4,1
9571,0x12b180,304.3,276.2,1
9572,0x12b200,304.8,276.2,1
9573,0x12b280,304.9,276.3,1
9574,0x12b300,304.2,276.3,1
9575,0x12b380,304.1,276.3,1
9576,0x12b400,278.8,305.2,0
9577,0x12b480,278.7,305.2,0
9578,0x12b500,279.1,302.3,0
9579,0x12b580,279.0,302.2,0
9580,0x12b600,278.5,305.3,0
9581,0x12b680,278.5,305.3,0
9582,0x12b700,279.2,302.0,0
9583,0x12b780,279.3,302.3,0
9584,0x12b800,278.6,301.7,0
9585,0x12b880,278.6,301.5,0
9586,0x12b900,304.6,275.7,1
9587,0x12b980,304.4,275.7,1
9588,0x12ba00,278.7,301.8,0
9589,0x12ba80,278.4,301.8,0
9590,0x12bb00,304.4,275.6,1
9591,0x12bb80,304.3,275.5,1
9592,0x12bc00,278.2,308.3,0
9593,0x12bc80,278.3,308.5,0
9594,0x12bd00,278.8,305.3,0
9595,0x12bd80,278.7,305.4,0
9596,0x12be00,278.1,308.3,0
9597,0x12be80,278.2,308.4,0
9598,0x12bf00,279.0,305.5,0
9599,0x12bf80,278.8,305.5,0
9600,0x12c000,277.3,304.0,0
9601,0x12c080,277.2,304.1,0
9602,0x12c100,281.2,312.6,0
9603,0x12c180,281.0,312.7,0
9604,0x12c200,277.2,304.0,0
9605,0x12c280,277.4,304.0,0
9606,0x12c300,281.0,312.7,0
9607,0x12c380,281.2,312.7,0
9608,0x12c400,304.0,275.6,1
9609,0x12c480,303.9,275.6,1
9610,0x12c500,277.8,301.9,0
9611,0x12c580,278.1,301.8,0
9612,0x12c600,304.0,275.7,1
9613,0x12c680,304.0,275.7,1
9614,0x12c700,278.1,301.9,0
9615,0x12c780,278.0,301.9,0
9616,0x12c800,277.5,300.3,0
9617,0x12c880,277.5,300.3,0
9618,0x12c900,277.8,304.1,0
9619,0x12c980,278.0,304.1,0
9620,0x12ca00,277.6,300.4,0
9621,0x12ca80,277.3,300.3,0
9622,0x12cb00,278.1,304.0,0
9623,0x12cb80,278.1,304.0,0
9624,0x12cc00,303.9,275.2,1
9625,0x12cc80,303.8,275.2,1
9626,0x12cd00,303.3,274.3,1
9627,0x12cd80,303.2,274.6,1
9628,0x12ce00,303.7,275.5,1
9629,0x12ce80,303.8,275.3,1
9630,0x12cf00,303.2,274.2,1
9631,0x12cf80,303.1,274.3,1
9632,0x12d000,280.3,317.3,0
9633,0x12d080,280.4,317.3,0
9634,0x12d100,277.6,306.7,0
9635,0x12d180,277.8,306.6,0
9636,0x12d200,280.4,317.4,0
9637,0x12d280,280.3,317.5,0
9638,0x12d300,277.6,306.7,0
9639,0x12d380,277.8,306.7,0
9640,0x12d400,277.1,302.8,0
9641,0x12d480,277.0,302.9,0
9642,0x12d500,302.8,276.9,1
9643,0x12d580,302.8,276.8,1
9644,0x12d600,276.9,303.0,0
9645,0x12d680,276.8,303.0,0
9646,0x12d700,302.8,276.9,1
9647,0x12d780,302.8,276.9,1
9648,0x12d800,276.7,306.5,0
9649,0x12d880,276.8,306.7,0
9650,0x12d900,277.8,304.3,0
9651,0x12d980,277.8,304.4,0
9652,0x12da00,276.8,306.5,0
9653,0x12da80,276.8,306.7,0
9654,0x12db00,277.7,304.6,0
9655,0x12db80,277.9,304.4,0
9656,0x12dc00,303.5,278.8,1
9657,0x12dc80,303.2,278.9,1
9658,0x12dd00,302.2,277.7,1
9659,0x12dd80,302.1,277.7,1
9660,0x12de00,303.4,278.8,1
9661,0x12de80,303.5,278.8,1
9662,0x12df00,302.1,277.6,1
9663,0x12df80,302.0,277.5,1
9664,0x12e000,306.6,281.3,1
9665,0x12e080,306.8,281.1,1
9666,0x12e100,280.9,306.8,0
9667,0x12e180,280.9,306.8,0
9668,0x12e200,306.6,281.1,1
9669,0x12e280,306.6,281.0,1
9670,0x12e300,281.0,306.9,0
9671,0x12e380,280.9,306.8,0
9672,0x12e400,282.4,311.9,0
9673,0x12e480,282.5,311.9,0
9674,0x12e500,281.5,315.5,0
9675,0x12e580,281.6,315.5,0
9676,0x12e600,282.3,311.8,0
9677,0x12e680,282.3,311.9,0
9678,0x12e700,281.5,315.5,0
9679,0x12e780,281.5,315.7,0
9680,0x12e800,306.0,281.5,1
9681,0x12e880,306.2,281.7,1
9682,0x12e900,308.3,282.8,1
9683,0x12e980,308.4,282.9,1
9684,0x12ea00,305.9,281.6,1
9685,0x12ea80,306.0,281.4,1
9686,0x12eb00,308.2,282.8,1
9687,0x12eb80,308.1,282.8,1
9688,0x12ec00,282.3,308.5,0
9689,0x12ec80,282.5,308.5,0
9690,0x12ed00,280.6,310.2,0
9691,0x12ed80,280.6,310.2,0
9692,0x12ee00,282.4,308.5,0
9693,0x12ee80,282.5,308.5,0
9694,0x12ef00,280.7,310.1,0
9695,0x12ef80,280.8,310.2,0
9696,0x12f000,282.9,306.0,0
9697,0x12f080,282.9,306.1,0
9698,0x12f100,308.8,280.5,1
9699,0x12f180,308.7,280.1,1
9700,0x12f200,283.0,306.0,0
9701,0x12f280,283.0,306.0,0
9702,0x12f300,308.5,280.4,1
9703,0x12f380,308.8,280.3,1
9704,0x12f400,281.7,315.9,0
9705,0x12f480,281.6,315.9,0
9706,0x12f500,281.0,307.7,0
9707,0x12f580,281.1,307.6,0
9708,0x12f600,281.5,315.8,0
9709,0x12f680,281.5,315.9,0
9710,0x12f700,281.1,307.6,0
9711,0x12f780,281.2,307.7,0
9712,0x12f800,307.2,278.5,1
9713,0x12f880,307.1,278.6,1
9714,0x12f900,308.4,280.2,1
9715,0x12f980,308.5,280.2,1
9716,0x12fa00,307.0,278.5,1
9717,0x12fa80,306.9,278.6,1
9718,0x12fb00,308.4,280.3,1
9719,0x12fb80,308.4,280.3,1
9720,0x12fc00,282.7,309.4,0
9721,0x12fc80,282.8,309.2,0
9722,0x12fd00,281.1,304.4,0
9723,0x12fd80,281.4,304.7,0
9724,0x12fe00,282.5,309.4,0
9725,0x12fe80,282.8,309.5,0
9726,0x12ff00,281.2,304.4,0
9727,0x12ff80,281.3,304.3,0
9728,0x130000,278.6,304.7,0
9729,0x130080,278.6,305.0,0
9730,0x130100,278.0,307.7,0
9731,0x130180,278.2,307.8,0
9732,0x130200,278.7,304.8,0
9733,0x130280,278.6,304.8,0
9734,0x130300,278.2,308.0,0
9735,0x130380,278.3,307.8,0
9736,0x130400,303.8,279.0,1
9737,0x130480,303.7,279.1,1
9738,0x130500,304.3,278.8,1
9739,0x130580,304.3,278.7,1
9740,0x130600,303.6,278.8,1
9741,0x130680,303.6,278.8,1
9742,0x130700,304.4,279.0,1
9743,0x130780,304.2,279.0,1
9744,0x130800,278.6,308.3,0
9745,0x130880,278.6,308.3,0
9746,0x130900,277.9,311.2,0
9747,0x130980,277.8,311.0,0
9748,0x130a00,278.5,308.2,0
9749,0x130a80,278.5,308.0,0
9750,0x130b00,277.8,311.3,0
9751,0x130b80,277.8,311.1,0
9752,0x130c00,304.1,278.6,1
9753,0x130c80,304.2,278.7,1
9754,0x130d00,278.5,304.4,0
9755,0x130d80,278.5,304.3,0
9756,0x130e00,304.1,278.6,1
9757,0x130e80,304.0,278.5,1
9758,0x130f00,278.5,304.5,0
9759,0x130f80,278.2,304.2,0
9760,0x131000,278.9,305.6,0
9761,0x131080,279.1,305.5,0
9762,0x131100,278.5,301.8,0
9763,0x131180,278.8,301.8,0
9764,0x131200,278.9,305.5,0
9765,0x131280,278.8,305.4,0
9766,0x131300,278.6,301.8,0
9767,0x131380,278.6,301.7,0
9768,0x131400,304.6,276.0,1
9769,0x131480,304.5,275.9,1
9770,0x131500,304.3,276.5,1
9771,0x131580,304.4,276.5,1
9772,0x131600,304.7,275.8,1
9773,0x131680,304.6,275.7,1
9774,0x131700,304.3,276.4,1
9775,0x131780,304.4,276.1,1
9776,0x131800,277.7,312.7,0
9777,0x131880,277.6,312.7,0
9778,0x131900,278.6,305.2,0
9779,0x131980,278.4,305.4,0
9780,0x131a00,277.8,312.8,0
9781,0x131a80,277.6,312.8,0
9782,0x131b00,278.7,305.2,0
9783,0x131b80,278.6,305.2,0
9784,0x131c00,278.9,302.2,0
9785,0x131c80,278.7,302.0,0
9786,0x131d00,304.8,276.5,1
9787,0x131d80,304.7,276.4,1
9788,0x131e00,279.1,302.2,0
9789,0x131e80,278.9,302.4,0
9790,0x131f00,304.8,276.3,1
9791,0x131f80,304.7,276.3,1
9792,0x132000,303.7,274.9,1
9793,0x132080,303.8,274.9,1
9794,0x132100,303.1,274.6,1
9795,0x132180,303.4,274.5,1
9796,0x132200,303.8,275.0,1
9797,0x132280,303.7,274.9,1
9798,0x132300,303.0,274.6,1
9799,0x132380,303.2,274.6,1
9800,0x132400,277.4,300.2,0
9801,0x132480,277.6,300.1,0
9802,0x132500,278.2,303.7,0
9803,0x132580,278.2,303.9,0
9804,0x132600,277.6,300.2,0
9805,0x132680,277.5,300.2,0
9806,0x132700,278.2,303.9,0
9807,0x132780,278.1,303.9,0
9808,0x132800,303.8,276.4,1
9809,0x132880,303.8,276.4,1
9810,0x132900,278.1,302.2,0
9811,0x132980,278.2,302.3,0
9812,0x132a00,303.9,276.3,1
9813,0x132a80,303.9,276.3,1
9814,0x132b00,278.0,302.0,0
9815,0x132b80,278.1,302.1,0
9816,0x132c00,277.0,304.0,0
9817,0x132c80,277.1,303.9,0
9818,0x132d00,277.7,308.5,0
9819,0x132d80,277.6,308.6,0
9820,0x132e00,277.1,303.8,0
9821,0x132e80,277.2,303.9,0
9822,0x132f00,277.6,308.5,0
9823,0x132f80,277.5,308.5,0
9824,0x133000,303.4,278.6,1
9825,0x133080,303.4,278.7,1
9826,0x133100,302.1,277.9,1
9827,0x133180,302.2,277.9,1
9828,0x133200,303.4,278.6,1
9829,0x133280,303.4,278.7,1
9830,0x133300,302.3,277.9,1
9831,0x133380,302.2,278.0,1
9832,0x133400,276.9,306.6,0
9833,0x133480,276.8,306.5,0
9834,0x133500,277.8,304.6,0
9835,0x133580,277.6,304.7,0
9836,0x133600,276.9,306.7,0
9837,0x133680,276.8,306.6,0
9838,0x133700,277.7,304.6,0
9839,0x133780,277.8,304.5,0
9840,0x133800,277.1,303.0,0
9841,0x133880,277.0,303.2,0
9842,0x133900,302.7,277.0,1
9843,0x133980,302.9,277.0,1
9844,0x133a00,277.0,303.1,0
9845,0x133a80,276.9,303.0,0
9846,0x133b00,302.9,277.1,1
9847,0x133b80,302.9,277.0,1
9848,0x133c00,276.9,314.3,0
9849,0x133c80,276.7,314.2,0
9850,0x133d00,277.6,306.3,0
9851,0x133d80,278.0,306.4,0
9852,0x133e00,276.7,314.1,0
9853,0x133e80,276.6,314.2,0
9854,0x133f00,278.0,306.4,0
9855,0x133f80,277.8,306.4,0
9856,0x134000,280.7,310.0,0
9857,0x134080,280.8,310.1,0
9858,0x134100,281.0,318.4,0
9859,0x134180,281.0,318.3,0
9860,0x134200,280.7,310.1,0
9861,0x134280,280.7,310.1,0
9862,0x134300,281.1,318.3,0
9863,0x134380,281.2,318.3,0
9864,0x134400,308.3,282.7,1
9865,0x134480,308.4,282.9,1
9866,0x134500,282.1,308.5,0
9867,0x134580,282.4,308.6,0
9868,0x134600,308.3,282.8,1
9869,0x134680,308.4,282.9,1
9870,0x134700,282.5,308.6,0
9871,0x134780,282.5,308.5,0
9872,0x134800,280.9,307.1,0
9873,0x134880,280.7,307.0,0
9874,0x134900,282.3,311.9,0
9875,0x134980,282.2,311.9,0
9876,0x134a00,280.9,307.0,0
9877,0x134a80,280.7,307.0,0
9878,0x134b00,282.5,311.9,0
9879,0x134b80,282.5,311.8,0
9880,0x134c00,307.8,282.9,1
9881,0x134c80,307.8,282.9,1
9882,0x134d00,306.6,281.1,1
9883,0x134d80,306.6,281.2,1
9884,0x134e00,307.8,282.8,1
9885,0x134e80,307.8,282.8,1
9886,0x134f00,306.5,281.2,1
9887,0x134f80,306.4,281.3,1
9888,0x135000,282.1,313.0,0
9889,0x135080,282.0,312.9,0
9890,0x135100,282.6,309.2,0
9891,0x135180,282.9,309.3,0
9892,0x135200,281.8,313.0,0
9893,0x135280,281.9,313.1,0
9894,0x135300,282.6,309.2,0
9895,0x135380,282.7,309.3,0
9896,0x135400,281.0,304.5,0
9897,0x135480,281.2,304.6,0
9898,0x135500,307.1,278.6,1
9899,0x135580,306.8,278.6,1
9900,0x135600,281.2,304.3,0
9901,0x135680,281.2,304.3,0
9902,0x135700,306.9,278.5,1
9903,0x135780,306.9,278.5,1
9904,0x135800,281.1,307.6,0
9905,0x135880,281.1,307.6,0
9906,0x135900,282.9,306.1,0
9907,0x135980,282.8,306.1,0
9908,0x135a00,281.1,307.7,0
9909,0x135a80,281.2,307.6,0
9910,0x135b00,283.0,306.1,0
9911,0x135b80,282.9,306.0,0
9912,0x135c00,308.6,280.1,1
9913,0x135c80,308.6,279.9,1
9914,0x135d00,306.4,278.6,1
9915,0x135d80,306.4,278.8,1
9916,0x135e00,308.6,280.3,1
9917,0x135e80,308.6,280.3,1
9918,0x135f00,306.6,278.8,1
9919,0x135f80,306.6,278.8,1
9920,0x136000,303.1,274.0,1
9921,0x136080,303.1,274.3,1
9922,0x136100,277.5,300.4,0
9923,0x136180,277.4,300.4,0
9924,0x136200,303.3,274.2,1
9925,0x136280,303.0,274.0,1
9926,0x136300,277.5,300.3,0
9927,0x136380,277.5,300.4,0
9928,0x136400,278.0,304.1,0
9929,0x136480,278.3,304.1,0
9930,0x136500,280.6,315.2,0
9931,0x136580,280.6,315.2,0
9932,0x136600,278.1,304.0,0
9933,0x136680,278.2,304.0,0
9934,0x136700,280.6,315.0,0
9935,0x136780,280.6,315.0,0
9936,0x136800,302.8,275.1,1
9937,0x136880,302.7,275.0,1
9938,0x136900,303.8,276.1,1
9939,0x136980,303.9,276.2,1
9940,0x136a00,302.8,275.0,1
9941,0x136a80,302.7,274.9,1
9942,0x136b00,303.7,276.1,1
9943,0x136b80,304.0,276.0,1
9944,0x136c00,278.0,301.9,0
9945,0x136c80,278.2,301.9,0
9946,0x136d00,277.2,304.1,0
9947,0x136d80,277.1,304.0,0
9948,0x136e00,278.1,301.7,0
9949,0x136e80,278.0,301.8,0
9950,0x136f00,277.2,303.9,0
9951,0x136f80,277.2,304.0,0
9952,0x137000,277.8,304.2,0
9953,0x137080,277.7,304.4,0
9954,0x137100,303.6,278.6,1
9955,0x137180,303.6,278.8,1
9956,0x137200,277.9,304.4,0
9957,0x137280,277.9,304.4,0
9958,0x137300,303.5,278.7,1
9959,0x137380,303.4,278.8,1
9960,0x137400,280.8,315.2,0
9961,0x137480,280.7,315.2,0
9962,0x137500,277.0,306.4,0
9963,0x137580,276.9,306.3,0
9964,0x137600,280.6,315.1,0
9965,0x137680,280.8,315.0,0
9966,0x137700,276.9,306.4,0
9967,0x137780,276.8,306.5,0
9968,0x137800,302.9,276.9,1
9969,0x137880,302.8,277.0,1
9970,0x137900,303.2,277.8,1
9971,0x137980,303.3,277.8,1
9972,0x137a00,302.9,277.0,1
9973,0x137a80,302.6,276.9,1
9974,0x137b00,303.4,277.8,1
9975,0x137b80,303.4,277.8,1
9976,0x137c00,277.6,306.7,0
9977,0x137c80,277.6,306.7,0
9978,0x137d00,276.8,303.0,0
9979,0x137d80,276.8,302.9,0
9980,0x137e00,277.7,306.8,0
9981,0x137e80,277.7,306.7,0
9982,0x137f00,276.8,303.0,0
9983,0x137f80,277.0,302.8,0
9984,0x138000,276.7,303.0,0
9985,0x138080,276.8,303.1,0
9986,0x138100,277.6,306.4,0
9987,0x138180,277.9,306.4,0
9988,0x138200,277.0,302.9,0
9989,0x138280,276.9,302.9,0
9990,0x138300,277.6,306.6,0
9991,0x138380,277.8,306.5,0
9992,0x138400,303.5,277.3,1
9993,0x138480,303.3,277.3,1
9994,0x138500,302.7,276.9,1
9995,0x138580,302.8,277.0,1
9996,0x138600,303.4,277.3,1
9997,0x138680,303.3,277.4,1
9998,0x138700,302.7,276.8,1
9999,0x138780,302.9,276.8,1
10000,0x138800,276.8,306.5,0
10001,0x138880,276.8,306.7,0
10002,0x138900,277.0,311.0,0
10003,0x138980,276.9,311.1,0
10004,0x138a00,276.8,306.6,0
10005,0x138a80,276.9,306.6,0
10006,0x138b00,277.0,311.3,0
10007,0x138b80,277.0,311.2,0
10008,0x138c00,303.6,278.8,1
10009,0x138c80,303.4,278.8,1
10010,0x138d00,277.8,304.6,0
10011,0x138d80,277.6,304.6,0
10012,0x138e00,303.6,278.9,1
10013,0x138e80,303.6,278.8,1
10014,0x138f00,277.7,304.7,0
10015,0x138f80,277.7,304.8,0
10016,0x139000,277.0,304.0,0
10017,0x139080,277.2,304.1,0
10018,0x139100,278.1,302.0,0
10019,0x139180,278.0,302.1,0
10020,0x139200,276.9,304.0,0
10021,0x139280,277.1,304.0,0
10022,0x139300,278.5,302.1,0
10023,0x139380,278.1,302.0,0
10024,0x139400,304.0,276.3,1
10025,0x139480,303.9,276.3,1
10026,0x139500,302.6,275.2,1
10027,0x139580,302.8,275.2,1
10028,0x139600,303.8,276.3,1
10029,0x139680,303.9,276.3,1
10030,0x139700,302.7,275.2,1
10031,0x139780,302.7,275.2,1
10032,0x139800,277.4,311.6,0
10033,0x139880,277.0,311.5,0
10034,0x139900,278.4,303.8,0
10035,0x139980,278.5,303.8,0
10036,0x139a00,276.9,311.6,0
10037,0x139a80,277.0,311.5,0
10038,0x139b00,278.4,303.7,0
10039,0x139b80,278.4,303.6,0
10040,0x139c00,277.4,300.3,0
10041,0x139c80,277.3,300.3,0
10042,0x139d00,303.2,274.5,1
10043,0x139d80,302.9,274.4,1
10044,0x139e00,277.4,300.2,0
10045,0x139e80,277.3,300.3,0
10046,0x139f00,303.2,274.5,1
10047,0x139f80,303.2,274.4,1
10048,0x13a000,304.4,276.2,1
10049,0x13a080,304.3,276.4,1
10050,0x13a100,304.7,276.4,1
10051,0x13a180,304.9,276.2,1
10052,0x13a200,304.3,276.1,1
10053,0x13a280,304.3,276.3,1
10054,0x13a300,304.7,276.4,1
10055,0x13a380,304.7,276.5,1
10056,0x13a400,279.1,302.3,0
10057,0x13a480,279.1,302.2,0
10058,0x13a500,278.4,305.3,0
10059,0x13a580,278.5,305.2,0
10060,0x13a600,279.1,302.2,0
10061,0x13a680,279.1,302.2,0
10062,0x13a700,278.4,305.4,0
10063,0x13a780,278.6,305.4,0
10064,0x13a800,304.5,275.6,1
10065,0x13a880,304.5,275.6,1
10066,0x13a900,278.5,301.8,0
10067,0x13a980,278.6,301.8,0
10068,0x13aa00,304.5,275.5,1
10069,0x13aa80,304.4,275.6,1
10070,0x13ab00,278.6,302.0,0
10071,0x13ab80,278.8,301.9,0
10072,0x13ac00,279.1,305.5,0
10073,0x13ac80,278.9,305.5,0
10074,0x13ad00,278.3,308.3,0
10075,0x13ad80,278.3,308.4,0
10076,0x13ae00,278.9,305.4,0
10077,0x13ae80,278.8,305.5,0
10078,0x13af00,278.4,308.4,0
10079,0x13af80,278.4,308.4,0
10080,0x13b000,304.2,278.4,1
10081,0x13b080,304.1,278.5,1
10082,0x13b100,304.0,279.2,1
10083,0x13b180,304.1,279.0,1
10084,0x13b200,304.2,278.3,1
10085,0x13b280,304.2,278.4,1
10086,0x13b300,303.9,279.1,1
10087,0x13b380,303.9,279.1,1
10088,0x13b400,278.5,308.2,0
10089,0x13b480,278.7,308.0,0
10090,0x13b500,278.2,304.6,0
10091,0x13b580,278.4,304.5,0
10092,0x13b600,278.6,308.3,0
10093,0x13b680,278.5,308.0,0
10094,0x13b700,278.5,304.5,0
10095,0x13b780,278.4,304.3,0
10096,0x13b800,278.8,304.7,0
10097,0x13b880,278.4,304.8,0
10098,0x13b900,304.4,278.8,1
10099,0x13b980,304.5,278.8,1
10100,0x13ba00,278.4,304.9,0
10101,0x13ba80,278.7,305.0,0
10102,0x13bb00,304.4,278.8,1
10103,0x13bb80,304.3,278.9,1
10104,0x13bc00,277.3,315.5,0
10105,0x13bc80,277.3,315.5,0
10106,0x13bd00,277.9,307.8,0
10107,0x13bd80,277.9,307.7,0
10108,0x13be00,277.0,315.5,0
10109,0x13be80,277.0,315.5,0
10110,0x13bf00,278.2,307.8,0
10111,0x13bf80,278.0,307.8,0
10112,0x13c000,277.7,306.6,0
10113,0x13c080,277.8,306.6,0
10114,0x13c100,280.4,317.5,0
10115,0x13c180,280.4,317.4,0
10116,0x13c200,277.7,306.7,0
10117,0x13c280,277.7,306.7,0
10118,0x13c300,280.3,317.5,0
10119,0x13c380,280.2,317.4,0
10120,0x13c400,302.9,276.9,1
10121,0x13c480,302.7,276.8,1
10122,0x13c500,277.0,303.0,0
10123,0x13c580,277.1,303.0,0
10124,0x13c600,302.9,276.8,1
10125,0x13c680,302.8,276.8,1
10126,0x13c700,277.0,303.1,0
10127,0x13c780,277.0,303.1,0
10128,0x13c800,277.9,304.7,0
10129,0x13c880,277.9,304.7,0
10130,0x13c900,276.8,306.7,0
10131,0x13c980,276.9,306.6,0
10132,0x13ca00,277.9,304.5,0
10133,0x13ca80,277.8,304.5,0
10134,0x13cb00,276.9,306.7,0
10135,0x13cb80,276.9,306.7,0
10136,0x13cc00,302.4,277.8,1
10137,0x13cc80,302.3,277.7,1
10138,0x13cd00,303.6,278.9,1
10139,0x13cd80,303.5,278.8,1
10140,0x13ce00,302.3,277.7,1
10141,0x13ce80,302.4,277.6,1
10142,0x13cf00,303.5,278.8,1
10143,0x13cf80,303.6,278.8,1
10144,0x13d000,281.1,312.5,0
10145,0x13d080,281.1,312.6,0
10146,0x13d100,277.2,304.0,0
10147,0x13d180,277.1,303.9,0
10148,0x13d200,281.1,312.5,0
10149,0x13d280,281.3,312.6,0
10150,0x13d300,277.1,304.0,0
10151,0x13d380,277.1,304.0,0
10152,0x13d400,278.2,302.0,0
10153,0x13d480,278.0,301.8,0
10154,0x13d500,303.9,275.9,1
10155,0x13d580,303.8,275.9,1
10156,0x13d600,278.0,301.8,0
10157,0x13d680,278.0,301.7,0
10158,0x13d700,304.0,276.0,1
10159,0x13d780,303.8,276.0,1
10160,0x13d800,278.2,304.1,0
10161,0x13d880,278.1,304.0,0
10162,0x13d900,277.4,300.3,0
10163,0x13d980,277.3,300.4,0
10164,0x13da00,278.1,304.1,0
10165,0x13da80,278.2,304.0,0
10166,0x13db00,277.6,300.5,0
10167,0x13db80,277.4,300.5,0
10168,0x13dc00,303.2,274.2,1
10169,0x13dc80,303.3,274.3,1
10170,0x13dd00,303.5,275.4,1
10171,0x13dd80,303.7,275.2,1
10172,0x13de00,303.2,274.3,1
10173,0x13de80,303.3,274.4,1
10174,0x13df00,303.8,275.4,1
10175,0x13df80,304.0,275.3,1
10176,0x13e000,308.7,280.2,1
10177,0x13e080,308.6,280.2,1
10178,0x13e100,283.0,305.9,0
10179,0x13e180,282.9,305.8,0
10180,0x13e200,308.7,280.0,1
10181,0x13e280,308.5,279.9,1
10182,0x13e300,282.9,306.2,0
10183,0x13e380,283.0,306.1,0
10184,0x13e400,281.2,307.5,0
10185,0x13e480,281.1,307.5,0
10186,0x13e500,281.5,315.6,0
10187,0x13e580,281.5,315.9,0
10188,0x13e600,281.2,307.5,0
10189,0x13e680,281.2,307.5,0
10190,0x13e700,281.5,315.9,0
10191,0x13e780,281.5,316.0,0
10192,0x13e800,308.4,280.4,1
10193,0x13e880,308.4,280.3,1
10194,0x13e900,307.0,278.6,1
10195,0x13e980,306.9,278.5,1
10196,0x13ea00,308.4,280.4,1
10197,0x13ea80,308.2,280.4,1
10198,0x13eb00,306.9,278.5,1
10199,0x13eb80,306.9,278.6,1
10200,0x13ec00,281.2,304.3,0
10201,0x13ec80,281.4,304.3,0
10202,0x13ed00,282.6,309.2,0
10203,0x13ed80,282.6,309.1,0
10204,0x13ee00,281.2,304.5,0
10205,0x13ee80,281.3,304.5,0
10206,0x13ef00,282.5,309.2,0
10207,0x13ef80,282.7,309.2,0
10208,0x13f000,281.0,307.0,0
10209,0x13f080,280.8,307.0,0
10210,0x13f100,306.7,281.0,1
10211,0x13f180,306.7,281.3,1
10212,0x13f200,280.8,307.0,0
10213,0x13f280,281.0,307.1,0
10214,0x13f300,306.6,281.1,1
10215,0x13f380,306.7,281.1,1
10216,0x13f400,281.6,315.4,0
10217,0x13f480,281.8,315.5,0
10218,0x13f500,282.3,311.8,0
10219,0x13f580,282.3,311.9,0
10220,0x13f600,281.5,315.3,0
10221,0x13f680,281.5,315.4,0
10222,0x13f700,282.5,311.8,0
10223,0x13f780,282.4,311.7,0
10224,0x13f800,308.2,282.6,1
10225,0x13f880,308.4,282.7,1
10226,0x13f900,306.2,281.4,1
10227,0x13f980,306.3,281.1,1
